confirmed,deaths,recovered,month,day
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
0.0,0.0,0.0,3,4
0.0,0.0,0.0,3,5
1.0,0.0,0.0,3,6
1.0,0.0,0.0,3,7
1.0,0.0,0.0,3,8
1.0,0.0,0.0,3,9
1.0,0.0,0.0,3,10
1.0,0.0,0.0,3,11
1.0,0.0,0.0,3,12
1.0,0.0,0.0,3,13
1.0,0.0,0.0,3,14
1.0,0.0,0.0,3,15
1.0,0.0,0.0,3,16
1.0,0.0,0.0,3,17
1.0,0.0,0.0,3,18
1.0,0.0,0.0,3,19
9.0,0.0,1.0,3,20
16.0,0.0,1.0,3,21
16.0,0.0,1.0,3,22
18.0,0.0,1.0,3,23
20.0,0.0,1.0,3,24
23.0,0.0,1.0,3,25
23.0,0.0,1.0,3,26
25.0,1.0,1.0,3,27
25.0,1.0,1.0,3,28
25.0,1.0,1.0,3,29
30.0,1.0,1.0,3,30
34.0,1.0,10.0,3,31
36.0,2.0,10.0,4,1
39.0,2.0,17.0,4,2
40.0,3.0,17.0,4,3
41.0,3.0,17.0,4,4
44.0,3.0,20.0,4,5
58.0,3.0,23.0,4,6
65.0,3.0,23.0,4,7
70.0,3.0,23.0,4,8
73.0,3.0,24.0,4,9
76.0,3.0,25.0,4,10
76.0,3.0,25.0,4,11
76.0,3.0,29.0,4,12
77.0,3.0,29.0,4,13
77.0,3.0,32.0,4,14
81.0,3.0,35.0,4,15
81.0,5.0,45.0,4,16
83.0,5.0,48.0,4,17
84.0,5.0,49.0,4,18
84.0,5.0,52.0,4,19
84.0,6.0,53.0,4,20
86.0,6.0,56.0,4,21
88.0,6.0,56.0,4,22
88.0,6.0,59.0,4,23
90.0,6.0,59.0,4,24
96.0,6.0,62.0,4,25
98.0,6.0,62.0,4,26
98.0,6.0,62.0,4,27
99.0,6.0,63.0,4,28
109.0,7.0,64.0,4,29
116.0,9.0,65.0,4,30
123.0,9.0,66.0,5,1
123.0,9.0,66.0,5,2
124.0,9.0,67.0,5,3
126.0,9.0,74.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
0.0,0.0,0.0,3,4
0.0,0.0,0.0,3,5
0.0,0.0,0.0,3,6
0.0,0.0,0.0,3,7
0.0,0.0,0.0,3,8
0.0,0.0,0.0,3,9
0.0,0.0,0.0,3,10
0.0,0.0,0.0,3,11
0.0,0.0,0.0,3,12
0.0,0.0,0.0,3,13
2.0,0.0,0.0,3,14
2.0,0.0,0.0,3,15
4.0,0.0,0.0,3,16
5.0,0.0,0.0,3,17
7.0,0.0,0.0,3,18
9.0,0.0,0.0,3,19
9.0,0.0,0.0,3,20
49.0,0.0,1.0,3,21
50.0,0.0,1.0,3,22
51.0,0.0,1.0,3,23
57.0,0.0,0.0,3,24
60.0,1.0,0.0,3,25
65.0,1.0,0.0,3,26
66.0,2.0,1.0,3,27
74.0,3.0,1.0,3,28
78.0,3.0,1.0,3,29
82.0,3.0,1.0,3,30
87.0,3.0,1.0,3,31
90.0,5.0,1.0,4,1
94.0,5.0,1.0,4,2
98.0,6.0,1.0,4,3
103.0,6.0,1.0,4,4
104.0,7.0,1.0,4,5
105.0,8.0,1.0,4,6
107.0,8.0,1.0,4,7
107.0,8.0,1.0,4,8
109.0,8.0,1.0,4,9
109.0,8.0,1.0,4,10
112.0,8.0,12.0,4,11
113.0,8.0,16.0,4,12
113.0,8.0,16.0,4,13
113.0,8.0,17.0,4,14
114.0,8.0,19.0,4,15
114.0,8.0,20.0,4,16
114.0,8.0,20.0,4,17
114.0,8.0,21.0,4,18
114.0,8.0,21.0,4,19
114.0,8.0,22.0,4,20
115.0,8.0,28.0,4,21
115.0,8.0,37.0,4,22
115.0,8.0,48.0,4,23
115.0,8.0,48.0,4,24
115.0,8.0,53.0,4,25
115.0,8.0,54.0,4,26
116.0,8.0,59.0,4,27
116.0,8.0,59.0,4,28
116.0,8.0,71.0,4,29
116.0,8.0,72.0,4,30
116.0,8.0,83.0,5,1
116.0,8.0,88.0,5,2
116.0,8.0,93.0,5,3
116.0,8.0,99.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
1.0,0.0,0.0,3,4
1.0,0.0,0.0,3,5
1.0,0.0,0.0,3,6
1.0,0.0,0.0,3,7
2.0,0.0,0.0,3,8
2.0,0.0,0.0,3,9
5.0,0.0,0.0,3,10
7.0,0.0,0.0,3,11
7.0,0.0,0.0,3,12
16.0,0.0,0.0,3,13
18.0,0.0,0.0,3,14
18.0,0.0,0.0,3,15
20.0,0.0,0.0,3,16
24.0,0.0,0.0,3,17
29.0,0.0,0.0,3,18
39.0,1.0,0.0,3,19
54.0,1.0,0.0,3,20
60.0,1.0,0.0,3,21
75.0,3.0,1.0,3,22
89.0,3.0,1.0,3,23
114.0,4.0,1.0,3,24
173.0,5.0,2.0,3,25
197.0,6.0,2.0,3,26
227.0,6.0,2.0,3,27
278.0,8.0,2.0,3,28
312.0,8.0,2.0,3,29
312.0,8.0,3.0,3,30
394.0,10.0,3.0,3,31
423.0,12.0,5.0,4,1
455.0,14.0,5.0,4,2
495.0,18.0,5.0,4,3
553.0,18.0,5.0,4,4
574.0,22.0,5.0,4,5
596.0,22.0,5.0,4,6
623.0,23.0,25.0,4,7
628.0,24.0,25.0,4,8
643.0,25.0,25.0,4,9
671.0,25.0,25.0,4,10
685.0,28.0,43.0,4,11
707.0,31.0,43.0,4,12
726.0,34.0,43.0,4,13
747.0,34.0,43.0,4,14
780.0,35.0,43.0,4,15
822.0,37.0,43.0,4,16
864.0,37.0,43.0,4,17
864.0,37.0,43.0,4,18
879.0,38.0,43.0,4,19
884.0,38.0,148.0,4,20
884.0,38.0,148.0,4,21
909.0,38.0,190.0,4,22
918.0,38.0,190.0,4,23
922.0,38.0,194.0,4,24
939.0,38.0,207.0,4,25
949.0,38.0,216.0,4,26
967.0,39.0,279.0,4,27
975.0,40.0,279.0,4,28
980.0,40.0,294.0,4,29
994.0,41.0,305.0,4,30
998.0,41.0,316.0,5,1
1009.0,42.0,323.0,5,2
1013.0,42.0,328.0,5,3
1018.0,43.0,406.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
0.0,0.0,0.0,3,4
0.0,0.0,0.0,3,5
0.0,0.0,0.0,3,6
0.0,0.0,0.0,3,7
0.0,0.0,0.0,3,8
0.0,0.0,0.0,3,9
0.0,0.0,0.0,3,10
1.0,0.0,0.0,3,11
1.0,0.0,0.0,3,12
5.0,0.0,0.0,3,13
5.0,0.0,0.0,3,14
6.0,0.0,0.0,3,15
18.0,0.0,0.0,3,16
47.0,1.0,0.0,3,17
98.0,1.0,0.0,3,18
192.0,3.0,0.0,3,19
359.0,4.0,0.0,3,20
670.0,9.0,0.0,3,21
1236.0,30.0,0.0,3,22
1529.0,37.0,0.0,3,23
1872.0,44.0,0.0,3,24
2433.0,59.0,26.0,3,25
3629.0,75.0,26.0,3,26
5698.0,92.0,42.0,3,27
7402.0,108.0,70.0,3,28
9217.0,131.0,105.0,3,29
10827.0,168.0,162.0,3,30
13531.0,214.0,243.0,3,31
15679.0,277.0,333.0,4,1
18135.0,356.0,415.0,4,2
20921.0,425.0,484.0,4,3
23934.0,501.0,786.0,4,4
27069.0,574.0,1042.0,4,5
30217.0,649.0,1326.0,4,6
34109.0,725.0,1582.0,4,7
38226.0,812.0,1846.0,4,8
42282.0,908.0,2142.0,4,9
47029.0,1006.0,2423.0,4,10
52167.0,1101.0,2965.0,4,11
56956.0,1198.0,3446.0,4,12
61049.0,1296.0,3957.0,4,13
65111.0,1403.0,4799.0,4,14
69392.0,1518.0,5674.0,4,15
74193.0,1643.0,7089.0,4,16
78546.0,1769.0,8631.0,4,17
82329.0,1890.0,10453.0,4,18
86306.0,2017.0,11976.0,4,19
90980.0,2140.0,13430.0,4,20
95591.0,2259.0,14918.0,4,21
98674.0,2376.0,16477.0,4,22
101790.0,2491.0,18491.0,4,23
104912.0,2600.0,21737.0,4,24
107773.0,2706.0,25582.0,4,25
110130.0,2805.0,29140.0,4,26
112261.0,2900.0,33791.0,4,27
114653.0,2992.0,38809.0,4,28
117589.0,3081.0,44040.0,4,29
120204.0,3174.0,48886.0,4,30
122392.0,3258.0,53808.0,5,1
124375.0,3336.0,58259.0,5,2
126045.0,3397.0,63151.0,5,3
127659.0,3461.0,68166.0,5,4
1.0,0.0,0.0,1,22
1.0,0.0,0.0,1,23
2.0,0.0,0.0,1,24
2.0,0.0,0.0,1,25
5.0,0.0,0.0,1,26
5.0,0.0,0.0,1,27
5.0,0.0,0.0,1,28
5.0,0.0,0.0,1,29
5.0,0.0,0.0,1,30
7.0,0.0,0.0,1,31
8.0,0.0,0.0,2,1
8.0,0.0,0.0,2,2
11.0,0.0,0.0,2,3
11.0,0.0,0.0,2,4
11.0,0.0,0.0,2,5
11.0,0.0,0.0,2,6
11.0,0.0,0.0,2,7
11.0,0.0,0.0,2,8
11.0,0.0,3.0,2,9
11.0,0.0,3.0,2,10
12.0,0.0,3.0,2,11
12.0,0.0,3.0,2,12
13.0,0.0,3.0,2,13
13.0,0.0,3.0,2,14
13.0,0.0,3.0,2,15
13.0,0.0,3.0,2,16
13.0,0.0,3.0,2,17
13.0,0.0,3.0,2,18
13.0,0.0,3.0,2,19
13.0,0.0,3.0,2,20
15.0,0.0,5.0,2,21
15.0,0.0,5.0,2,22
15.0,0.0,5.0,2,23
51.0,0.0,5.0,2,24
51.0,0.0,6.0,2,25
57.0,0.0,6.0,2,26
58.0,0.0,6.0,2,27
60.0,0.0,7.0,2,28
68.0,1.0,7.0,2,29
74.0,1.0,7.0,3,1
98.0,6.0,7.0,3,2
118.0,7.0,7.0,3,3
149.0,11.0,7.0,3,4
217.0,12.0,7.0,3,5
262.0,14.0,7.0,3,6
402.0,17.0,7.0,3,7
518.0,21.0,7.0,3,8
583.0,22.0,7.0,3,9
959.0,28.0,8.0,3,10
1281.0,36.0,8.0,3,11
1663.0,41.0,12.0,3,12
2179.0,49.0,12.0,3,13
2727.0,58.0,12.0,3,14
3499.0,73.0,12.0,3,15
4632.0,99.0,17.0,3,16
6421.0,133.0,17.0,3,17
7783.0,164.0,105.0,3,18
13747.0,258.0,121.0,3,19
19273.0,349.0,147.0,3,20
25600.0,442.0,176.0,3,21
33276.0,586.0,178.0,3,22
43843.0,786.0,178.0,3,23
53736.0,1008.0,348.0,3,24
65778.0,1316.0,361.0,3,25
83836.0,1726.0,681.0,3,26
101657.0,2265.0,869.0,3,27
121465.0,2731.0,1072.0,3,28
140909.0,3420.0,2665.0,3,29
161831.0,4192.0,5644.0,3,30
188172.0,5367.0,7024.0,3,31
213242.0,6501.0,8474.0,4,1
243622.0,7921.0,9001.0,4,2
275367.0,9246.0,9707.0,4,3
308650.0,10855.0,14652.0,4,4
336802.0,12375.0,17448.0,4,5
366317.0,13894.0,19581.0,4,6
397121.0,16191.0,21763.0,4,7
428654.0,18270.0,23559.0,4,8
462780.0,20255.0,25410.0,4,9
496535.0,22333.0,28790.0,4,10
526396.0,24342.0,31270.0,4,11
555313.0,26086.0,32988.0,4,12
580619.0,27870.0,43482.0,4,13
607670.0,30262.0,47763.0,4,14
636350.0,32734.0,52096.0,4,15
667592.0,34827.0,54703.0,4,16
699706.0,37411.0,58545.0,4,17
732197.0,39753.0,64840.0,4,18
758809.0,40945.0,70337.0,4,19
784326.0,42659.0,72329.0,4,20
811865.0,45086.0,75204.0,4,21
840351.0,47412.0,77366.0,4,22
869170.0,49724.0,80203.0,4,23
905358.0,51493.0,99079.0,4,24
938154.0,53755.0,100372.0,4,25
965785.0,54881.0,106988.0,4,26
988197.0,56259.0,111424.0,4,27
1012582.0,58355.0,115936.0,4,28
1039909.0,60967.0,120720.0,4,29
1069424.0,62996.0,153947.0,4,30
1103461.0,64943.0,164015.0,5,1
1132539.0,66369.0,175382.0,5,2
1158040.0,67682.0,180152.0,5,3
1180375.0,68922.0,187180.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
0.0,0.0,0.0,3,4
0.0,0.0,0.0,3,5
0.0,0.0,0.0,3,6
0.0,0.0,0.0,3,7
0.0,0.0,0.0,3,8
0.0,0.0,0.0,3,9
0.0,0.0,0.0,3,10
0.0,0.0,0.0,3,11
0.0,0.0,0.0,3,12
0.0,0.0,0.0,3,13
0.0,0.0,0.0,3,14
0.0,0.0,0.0,3,15
0.0,0.0,0.0,3,16
0.0,0.0,0.0,3,17
0.0,0.0,0.0,3,18
0.0,0.0,0.0,3,19
0.0,0.0,0.0,3,20
1.0,0.0,0.0,3,21
1.0,0.0,0.0,3,22
9.0,0.0,0.0,3,23
9.0,0.0,0.0,3,24
14.0,0.0,0.0,3,25
14.0,0.0,0.0,3,26
23.0,0.0,0.0,3,27
30.0,0.0,0.0,3,28
33.0,0.0,0.0,3,29
33.0,0.0,0.0,3,30
44.0,0.0,0.0,3,31
44.0,0.0,0.0,4,1
45.0,0.0,0.0,4,2
48.0,0.0,0.0,4,3
48.0,0.0,0.0,4,4
52.0,0.0,0.0,4,5
52.0,0.0,0.0,4,6
52.0,0.0,0.0,4,7
53.0,0.0,0.0,4,8
53.0,0.0,0.0,4,9
53.0,0.0,0.0,4,10
53.0,0.0,4.0,4,11
54.0,0.0,4.0,4,12
54.0,0.0,7.0,4,13
55.0,0.0,8.0,4,14
55.0,0.0,12.0,4,15
55.0,0.0,20.0,4,16
56.0,0.0,20.0,4,17
55.0,0.0,22.0,4,18
55.0,0.0,28.0,4,19
56.0,0.0,38.0,4,20
61.0,0.0,38.0,4,21
63.0,0.0,45.0,4,22
74.0,0.0,46.0,4,23
75.0,0.0,46.0,4,24
75.0,0.0,46.0,4,25
79.0,0.0,46.0,4,26
79.0,0.0,47.0,4,27
79.0,0.0,52.0,4,28
81.0,0.0,52.0,4,29
83.0,0.0,52.0,4,30
85.0,0.0,52.0,5,1
88.0,0.0,52.0,5,2
89.0,0.0,52.0,5,3
97.0,0.0,55.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
1.0,0.0,0.0,3,3
1.0,0.0,0.0,3,4
1.0,0.0,0.0,3,5
1.0,0.0,0.0,3,6
1.0,0.0,0.0,3,7
1.0,0.0,0.0,3,8
1.0,0.0,0.0,3,9
1.0,0.0,0.0,3,10
1.0,0.0,0.0,3,11
1.0,0.0,0.0,3,12
3.0,1.0,0.0,3,13
3.0,1.0,0.0,3,14
3.0,1.0,0.0,3,15
7.0,1.0,0.0,3,16
14.0,2.0,0.0,3,17
14.0,2.0,0.0,3,18
16.0,2.0,0.0,3,19
29.0,3.0,0.0,3,20
47.0,3.0,1.0,3,21
73.0,3.0,1.0,3,22
73.0,3.0,1.0,3,23
97.0,3.0,1.0,3,24
145.0,5.0,1.0,3,25
196.0,5.0,1.0,3,26
310.0,5.0,5.0,3,27
356.0,9.0,5.0,3,28
475.0,10.0,6.0,3,29
548.0,13.0,8.0,3,30
645.0,17.0,10.0,3,31
794.0,20.0,13.0,4,1
897.0,22.0,19.0,4,2
1072.0,27.0,22.0,4,3
1225.0,32.0,25.0,4,4
1308.0,37.0,28.0,4,5
1319.0,38.0,28.0,4,6
1462.0,45.0,28.0,4,7
1668.0,52.0,35.0,4,8
1892.0,57.0,45.0,4,9
2203.0,69.0,61.0,4,10
2511.0,73.0,79.0,4,11
2777.0,83.0,89.0,4,12
3102.0,93.0,97.0,4,13
3372.0,98.0,119.0,4,14
3764.0,108.0,143.0,4,15
4161.0,116.0,186.0,4,16
4662.0,125.0,246.0,4,17
5106.0,133.0,275.0,4,18
5449.0,141.0,347.0,4,19
5710.0,151.0,359.0,4,20
6125.0,161.0,367.0,4,21
6592.0,174.0,424.0,4,22
7170.0,187.0,504.0,4,23
7647.0,201.0,782.0,4,24
8125.0,201.0,782.0,4,25
8617.0,209.0,840.0,4,26
9009.0,220.0,864.0,4,27
9410.0,239.0,992.0,4,28
9866.0,250.0,1103.0,4,29
10406.0,261.0,1238.0,4,30
10861.0,272.0,1413.0,5,1
11411.0,279.0,1498.0,5,2
11913.0,288.0,1548.0,5,3
12331.0,303.0,1619.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
4.0,0.0,0.0,1,29
4.0,0.0,0.0,1,30
4.0,0.0,0.0,1,31
4.0,0.0,0.0,2,1
5.0,0.0,0.0,2,2
5.0,0.0,0.0,2,3
5.0,0.0,0.0,2,4
5.0,0.0,0.0,2,5
5.0,0.0,0.0,2,6
5.0,0.0,0.0,2,7
7.0,0.0,0.0,2,8
7.0,0.0,0.0,2,9
8.0,0.0,0.0,2,10
8.0,0.0,0.0,2,11
8.0,0.0,1.0,2,12
8.0,0.0,1.0,2,13
8.0,0.0,1.0,2,14
8.0,0.0,3.0,2,15
9.0,0.0,4.0,2,16
9.0,0.0,4.0,2,17
9.0,0.0,4.0,2,18
9.0,0.0,4.0,2,19
9.0,0.0,4.0,2,20
9.0,0.0,4.0,2,21
13.0,0.0,4.0,2,22
13.0,0.0,4.0,2,23
13.0,0.0,4.0,2,24
13.0,0.0,4.0,2,25
13.0,0.0,4.0,2,26
13.0,0.0,4.0,2,27
19.0,0.0,5.0,2,28
21.0,0.0,5.0,2,29
21.0,0.0,5.0,3,1
21.0,0.0,5.0,3,2
27.0,0.0,5.0,3,3
27.0,0.0,5.0,3,4
29.0,0.0,5.0,3,5
29.0,0.0,5.0,3,6
45.0,0.0,7.0,3,7
45.0,0.0,7.0,3,8
45.0,0.0,7.0,3,9
74.0,0.0,12.0,3,10
74.0,0.0,17.0,3,11
85.0,0.0,17.0,3,12
85.0,0.0,17.0,3,13
85.0,0.0,17.0,3,14
98.0,0.0,23.0,3,15
98.0,0.0,23.0,3,16
98.0,0.0,23.0,3,17
113.0,0.0,26.0,3,18
140.0,0.0,31.0,3,19
140.0,2.0,31.0,3,20
153.0,2.0,38.0,3,21
153.0,2.0,38.0,3,22
198.0,2.0,38.0,3,23
248.0,2.0,45.0,3,24
333.0,2.0,52.0,3,25
333.0,2.0,52.0,3,26
405.0,2.0,52.0,3,27
468.0,2.0,52.0,3,28
570.0,3.0,58.0,3,29
611.0,5.0,61.0,3,30
664.0,6.0,61.0,3,31
814.0,8.0,61.0,4,1
1024.0,8.0,96.0,4,2
1264.0,9.0,108.0,4,3
1505.0,10.0,125.0,4,4
1799.0,10.0,144.0,4,5
2076.0,11.0,167.0,4,6
2359.0,12.0,186.0,4,7
2659.0,12.0,239.0,4,8
2990.0,14.0,268.0,4,9
3360.0,16.0,418.0,4,10
3736.0,20.0,588.0,4,11
4123.0,22.0,680.0,4,12
4521.0,25.0,852.0,4,13
4933.0,28.0,933.0,4,14
5365.0,33.0,1034.0,4,15
5825.0,35.0,1095.0,4,16
6302.0,37.0,1188.0,4,17
6302.0,37.0,1188.0,4,18
6781.0,41.0,1286.0,4,19
7265.0,43.0,1360.0,4,20
7755.0,46.0,1443.0,4,21
8238.0,52.0,1546.0,4,22
8756.0,56.0,1637.0,4,23
9281.0,64.0,1760.0,4,24
9813.0,71.0,1887.0,4,25
10349.0,76.0,1978.0,4,26
10839.0,82.0,2090.0,4,27
11380.0,89.0,2181.0,4,28
11929.0,98.0,2329.0,4,29
12481.0,105.0,2429.0,4,30
13038.0,111.0,2543.0,5,1
13599.0,119.0,2664.0,5,2
14163.0,126.0,2763.0,5,3
14730.0,137.0,2966.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
2.0,0.0,0.0,1,31
2.0,0.0,0.0,2,1
2.0,0.0,0.0,2,2
2.0,0.0,0.0,2,3
2.0,0.0,0.0,2,4
2.0,0.0,0.0,2,5
2.0,0.0,0.0,2,6
3.0,0.0,0.0,2,7
3.0,0.0,0.0,2,8
3.0,0.0,0.0,2,9
8.0,0.0,0.0,2,10
8.0,0.0,0.0,2,11
9.0,0.0,1.0,2,12
9.0,0.0,1.0,2,13
9.0,0.0,1.0,2,14
9.0,0.0,1.0,2,15
9.0,0.0,8.0,2,16
9.0,0.0,8.0,2,17
9.0,0.0,8.0,2,18
9.0,0.0,8.0,2,19
9.0,0.0,8.0,2,20
9.0,0.0,8.0,2,21
9.0,0.0,8.0,2,22
9.0,0.0,8.0,2,23
13.0,0.0,8.0,2,24
13.0,0.0,8.0,2,25
13.0,0.0,8.0,2,26
15.0,0.0,8.0,2,27
20.0,0.0,8.0,2,28
23.0,0.0,8.0,2,29
36.0,0.0,8.0,3,1
40.0,0.0,8.0,3,2
