new_cases,total_cases,total_deaths,new_deaths
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
1,2,0,0
5,7,0,0
6,13,0,0
5,18,0,0
10,28,0,0
10,38,0,0
44,82,0,0
46,128,1,1
60,188,1,0
77,265,3,2
56,321,3,0
61,382,4,1
121,503,5,1
111,614,5,0
190,804,5,0
155,959,12,7
176,1135,20,8
278,1413,24,4
292,1705,43,19
346,2051,58,15
409,2460,76,18
534,2994,106,30
637,3631,136,30
573,4204,179,43
545,4749,213,34
811,5560,276,63
852,6412,356,80
1019,7431,434,78
1172,8603,546,112
1159,9762,639,93
1104,10866,771,132
884,11750,864,93
845,12595,1039,175
1019,13614,1173,134
1083,14697,1339,166
1026,15723,1487,148
904,16627,1651,164
1224,17851,1766,115
952,18803,1867,101
777,19580,2101,234
969,20549,2248,147
1213,21762,2396,148
1335,23097,2511,115
1316,24413,2643,132
1174,25587,2737,94
2,2,0,0
2,4,0,0
1,5,0,0
2,7,0,0
2,9,0,0
5,14,0,0
1,15,0,0
0,15,0,0
0,15,0,0
0,15,0,0
1,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
2,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
2,8,0,0
12,20,0,0
8,28,0,0
11,39,0,0
14,53,0,0
13,66,0,0
36,102,0,0
40,142,0,0
47,189,0,0
73,262,0,0
76,338,0,0
78,416,0,0
60,476,1,1
76,552,1,0
95,647,1,0
0,647,1,0
76,723,1,0
49,772,1,0
52,824,1,0
48,872,1,0
39,911,1,0
32,943,1,0
26,969,1,0
23,992,1,0
23,1015,2,1
20,1035,4,2
14,1049,4,0
15,1064,5,1
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,1,1
1,3,1,0
0,3,1,0
1,4,1,0
1,5,1,0
0,5,1,0
0,5,1,0
0,5,1,0
0,5,1,0
0,5,1,0
1,6,1,0
0,6,1,0
0,6,1,0
0,6,1,0
0,6,1,0
2,8,1,0
3,11,1,0
1,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
5,7,1,1
0,7,1,0
3,10,1,0
0,10,1,0
0,10,1,0
0,10,1,0
10,20,3,2
0,20,3,0
54,74,5,2
0,74,5,0
24,98,5,0
22,120,5,0
64,184,10,5
69,253,10,0
25,278,11,1
64,342,11,0
68,410,11,0
28,438,11,0
53,491,11,0
38,529,12,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
5,8,0,0
0,8,0,0
4,12,0,0
10,22,0,0
8,30,0,0
10,40,1,1
4,44,1,0
7,51,1,0
14,65,1,0
16,81,1,0
16,97,1,0
0,97,1,0
34,131,2,1
0,131,2,0
20,151,2,0
23,174,2,0
16,190,2,0
20,210,4,2
22,232,5,1
6,238,5,0
16,254,6,1
22,276,6,0
12,288,7,1
17,305,7,0
13,318,10,3
5,323,10,0
2,2,0,0
4,6,0,0
0,6,1,1
2,8,1,0
0,8,1,0
0,8,1,0
0,8,1,0
0,8,1,0
0,8,2,1
3,11,2,0
0,11,2,0
0,11,2,0
0,11,2,0
0,11,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
3,4,0,0
2,6,0,0
9,15,0,0
4,19,0,0
6,25,0,0
8,33,0,0
23,56,0,0
30,86,0,0
27,113,0,0
34,147,0,0
22,169,0,0
23,192,0,0
85,277,0,0
212,489,0,0
132,621,1,1
0,621,1,0
286,907,1,0
170,1077,1,0
92,1169,3,2
139,1308,3,0
115,1423,3,0
129,1552,6,3
190,1742,7,1
184,1926,7,0
206,2132,7,0
239,2371,8,1
195,2566,10,2
350,2916,12,2
240,3156,14,2
425,3581,16,2
264,3845,20,4
257,4102,22,2
124,4226,26,4
221,4447,28,2
218,4665,32,4
270,4935,42,10
273,5208,44,2
302,5510,50,6
130,5640,58,8
115,5755,59,1
108,5863,69,10
147,6010,80,11
150,6160,88,8
84,6244,92,4
76,6320,98,6
95,6415,103,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,2,0,0
2,4,0,0
0,4,0,0
2,6,0,0
0,6,0,0
0,6,0,0
0,6,0,0
1,7,0,0
8,15,0,0
1,16,0,0
2,18,0,0
0,18,0,0
2,20,0,0
0,20,0,0
2,22,0,0
2,24,0,0
0,24,0,0
15,39,0,0
0,39,0,0
9,48,0,0
4,52,0,0
3,55,0,0
11,66,0,0
18,84,0,0
15,99,0,0
10,109,0,0
22,131,0,0
21,152,0,0
15,167,0,0
12,179,0,0
13,192,1,1
18,210,1,0
21,231,1,0
0,231,1,0
46,277,2,1
21,298,2,0
73,371,2,0
48,419,2,0
0,419,2,0
38,457,3,1
27,484,3,0
62,546,3,0
53,599,4,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,2,0,0
0,2,0,0
0,2,0,0
2,4,0,0
0,4,0,0
1,5,0,0
1,6,0,0
10,16,0,0
0,16,0,0
4,20,0,0
1,21,0,0
0,21,0,0
9,30,0,0
1,31,0,0
156,187,0,0
0,187,0,0
115,302,0,0
176,478,2,2
17,495,3,1
151,646,3,0
138,784,5,2
103,887,6,1
104,991,7,1
66,1057,8,1
140,1197,9,1
0,1197,9,0
211,1408,11,2
118,1526,13,2
99,1625,18,5
414,2039,26,8
252,2291,31,5
0,2291,31,0
0,2291,31,0
159,2450,35,4
827,3277,50,15
587,3864,54,4
208,4072,58,4
250,4322,63,5
279,4601,66,3
187,4788,71,5
250,5038,86,15
336,5374,93,7
7,7,0,0
9,16,0,0
3,19,0,0
1,20,0,0
9,29,0,0
1,30,0,0
5,35,0,0
3,38,0,0
0,38,0,0
1,39,0,0
2,41,0,0
3,44,0,0
3,47,0,0
1,48,0,0
4,52,0,0
7,59,0,0
0,59,0,0
1,60,0,0
2,62,0,0
22,84,1,1
7,91,1,0
6,97,1,0
9,106,1,0
9,115,1,0
2,117,1,0
17,134,1,0
21,155,1,0
0,155,1,0
62,217,1,0
36,253,1,0
7,260,1,0
3,263,1,0
0,263,1,0
3,266,2,1
2,268,2,0
0,268,2,0
1,1,0,0
6,7,1,1
7,14,1,0
13,27,1,0
9,36,1,0
7,43,1,0
0,43,1,0
26,69,1,0
17,86,1,0
23,109,1,0
28,137,1,0
63,200,1,0
45,245,3,2
68,313,3,0
32,345,6,3
98,443,6,0
145,588,6,0
86,674,9,3
112,786,14,5
115,901,17,3
88,989,24,7
86,1075,26,2
106,1181,30,4
136,1317,32,2
158,1475,37,5
198,1673,41,4
128,1801,46,5
187,1988,54,8
112,2100,55,1
149,2249,59,4
279,2528,63,4
224,2752,66,3
222,2974,74,8
260,3234,79,5
166,3400,87,8
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,1,0,0
4,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
2,11,0,0
0,11,0,0
2,13,0,0
5,18,1,1
4,22,1,0
0,22,1,0
5,27,1,0
10,37,3,2
4,41,3,0
11,52,3,0
4,56,3,0
3,59,3,0
5,64,3,0
1,65,3,0
4,69,3,0
0,69,3,0
8,77,3,0
19,96,3,0
8,104,3,0
9,113,5,2
0,113,5,0
2,115,5,0
9,124,5,0
5,129,6,1
4,133,6,0
1,134,6,0
13,147,6,0
1,1,0,0
6,7,0,0
2,9,0,0
2,11,0,0
6,17,0,0
5,22,0,0
16,38,0,0
5,43,0,0
28,71,0,0
15,86,0,0
31,117,0,0
28,145,0,0
89,234,2,2
29,263,3,1
55,318,5,2
45,363,5,0
32,395,5,0
21,416,7,2
142,558,8,1
22,580,9,1
55,635,11,2
36,671,16,5
181,852,18,2
98,950,24,6
115,1065,30,6
258,1323,47,17
91,1414,55,8
181,1595,61,6
151,1746,73,12
535,2281,83,10
280,2561,92,9
393,2954,107,15
1388,4342,121,14
914,5256,138,17
641,5897,169,31
951,6848,181,12
671,7519,193,12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
1,2,1,1
0,2,1,0
0,2,1,0
0,2,1,0
1,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
2,5,1,0
1,6,1,0
4,10,1,0
23,33,1,0
0,33,1,0
16,49,2,1
3,52,2,0
12,64,6,4
47,111,6,0
29,140,12,6
2,142,12,0
45,187,14,2
15,202,17,3
28,230,18,1
0,230,18,0
150,380,25,7
0,380,25,0
82,462,33,8
90,552,35,2
84,636,38,3
71,707,45,7
96,803,54,9
272,1075,68,14
343,1418,71,3
666,2084,88,17
0,2084,88,0
227,2311,96,8
322,2633,107,11
385,3018,136,29
76,3094,144,8
152,3246,152,8
414,3660,163,11
104,3764,177,14
106,3870,182,5
206,4076,203,21
0,4076,203,0
352,4428,247,44
220,4648,297,50
1,1,0,0
4,5,0,0
1,6,0,0
5,11,0,0
6,17,0,0
5,22,0,0
9,31,0,0
18,49,1,1
19,68,2,1
36,104,3,1
21,125,3,0
52,177,4,1
61,238,5,1
49,287,5,0
68,355,5,0
70,425,5,0
111,536,5,0
98,634,7,2
115,749,8,1
152,901,10,2
150,1051,14,4
170,1221,16,2
168,1389,16,0
249,1638,18,2
224,1862,22,4
193,2055,31,9
256,2311,33,2
243,2554,43,10
392,2946,57,14
437,3383,71,14
244,3627,79,8
475,4102,94,15
311,4413,107,13
435,4848,129,22
357,5205,159,30
370,5575,174,15
380,5955,181,7
401,6356,208,27
318,6674,232,24
2,2,0,0
2,4,0,0
1,5,0,0
4,9,0,0
4,13,0,0
8,21,0,0
9,30,0,0
9,39,0,0
2,41,0,0
18,59,0,0
19,78,0,0
34,112,0,0
57,169,0,0
76,245,0,0
86,331,0,0
117,448,1,1
194,642,2,1
143,785,3,1
235,1020,6,3
260,1280,12,6
320,1600,14,2
460,2060,23,9
302,2362,33,10
633,2995,43,10
549,3544,60,17
724,4268,76,16
902,5170,100,24
792,5962,119,19
446,6408,140,21
1035,7443,160,20
808,8251,187,27
783,9034,209,22
852,9886,246,37
638,10524,266,20
754,11278,295,29
452,11730,311,16
712,12442,345,34
699,13141,380,35
815,13956,409,29
1516,15472,435,26
515,15987,470,35
598,16585,504,34
64,64,2,2
36,100,3,1
27,127,5,2
47,174,6,1
65,239,8,2
47,286,11,3
30,316,12,1
62,378,15,3
74,452,18,3
23,475,20,2
38,513,21,1
60,573,23,2
47,620,24,1
63,683,33,9
42,725,39,6
63,788,42,3
109,897,44,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
2,3,0,0
5,8,0,0
3,11,0,0
1,12,0,0
3,15,0,0
3,18,0,0
6,24,0,0
238,262,0,0
58,320,0,0
17,337,0,0
64,401,0,0
38,439,0,0
3,442,0,0
10,452,0,0
8,460,0,0
10,470,0,0
11,481,0,0
13,494,0,0
7,501,0,0
25,526,0,0
11,537,0,0
12,549,0,0
13,562,0,0
28,590,1,1
44,634,1,0
59,693,1,0
88,781,2,1
54,835,2,0
114,949,3,1
0,949,3,0
376,1325,3,0
279,1604,4,1
228,1832,4,0
225,2057,6,2
153,2210,6,0
166,2376,6,0
136,2512,6,0
216,2728,6,0
251,2979,7,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
2,3,0,0
0,3,0,0
0,3,0,0
1,4,0,0
2,6,0,0
1,7,0,0
6,13,0,0
2,15,0,0
2,17,0,0
8,25,0,0
20,45,0,0
19,64,0,0
25,89,0,0
24,113,0,0
26,139,0,0
45,184,0,0
33,217,0,0
43,260,0,0
17,277,0,0
31,308,0,0
59,367,0,0
66,433,2,2
143,576,7,5
186,762,11,4
144,906,13,2
123,1029,17,4
263,1292,24,7
160,1452,29,5
308,1760,40,11
192,1952,44,4
293,2245,69,25
215,2460,85,16
278,2738,94,9
445,3183,133,39
430,3613,141,8
251,3864,148,7
193,4057,157,9
360,4417,182,25
344,4761,209,27
441,5202,229,20
265,5467,257,28
523,5990,282,25
310,6300,306,24
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
1,4,0,0
6,10,0,0
0,10,0,0
15,25,0,0
5,30,0,0
15,45,0,0
14,59,0,0
4,63,0,0
30,93,0,0
21,114,0,0
33,147,0,0
52,199,0,0
54,253,0,0
53,306,0,0
132,438,0,0
0,438,0,0
57,495,0,0
163,658,0,0
182,840,2,2
196,1036,4,2
228,1264,5,1
270,1534,8,3
302,1836,10,2
501,2337,17,7
440,2777,24,7
771,3548,30,6
601,4149,34,4
582,4731,43,9
658,5389,45,2
954,6343,47,2
1154,7497,58,11
1175,8672,63,5
1459,10131,76,13
1786,11917,94,18
1667,13584,106,12
2186,15770,130,24
1,1,0,0
4,5,0,0
0,5,0,0
2,7,0,0
4,11,0,0
0,11,0,0
6,17,0,0
0,17,0,0
2,19,0,0
17,36,0,0
4,40,0,0
1,41,0,0
9,50,0,0
4,54,0,0
6,60,0,0
10,70,0,0
0,70,0,0
5,75,0,0
7,82,0,0
0,82,0,0
7,89,0,0
13,102,0,0
2,104,0,0
1,105,0,0
0,105,0,0
5,110,0,0
3,113,0,0
5,118,0,0
2,120,0,0
6,126,0,0
2,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
5,7,0,0
0,7,0,0
1,8,0,0
0,8,0,0
0,8,0,0
1,9,0,0
1,10,0,0
0,10,0,0
1,11,0,0
0,11,0,0
0,11,0,0
0,11,0,0
1,12,0,0
0,12,0,0
0,12,0,0
2,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
0,3,0,0
1,4,0,0
5,9,0,0
0,9,0,0
4,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
1,14,0,0
0,14,0,0
0,14,0,0
0,14,0,0
0,14,0,0
0,14,0,0
1,15,0,0
0,15,0,0
0,15,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
5,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
1,8,0,0
0,8,0,0
4,12,0,0
0,12,0,0
0,12,0,0
0,12,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
7,8,1,1
2,10,1,0
5,15,1,0
7,22,1,0
1,23,1,0
3,26,1,0
11,37,1,0
12,49,2,1
13,62,2,0
4,66,3,1
1,67,5,2
6,73,5,0
19,92,5,0
6,98,7,2
4,102,9,2
2,104,11,2
5,109,14,3
17,126,14,0
25,151,14,0
0,151,20,6
0,151,20,0
36,187,20,0
0,187,21,1
21,208,21,0
10,218,21,0
5,223,21,0
1,224,22,1
5,229,24,2
0,229,25,1
1,230,26,1
6,236,26,0
9,245,30,4
6,251,32,2
8,259,32,0
7,266,32,0
11,277,32,0
2,279,34,2
29,308,34,0
25,333,34,0
11,344,34,0
12,356,35,1
0,356,35,0
4,4,0,0
0,4,0,0
0,4,0,0
0,4,0,0
0,4,0,0
1,1,0,0
4,5,0,0
2,7,0,0
4,11,0,0
4,15,0,0
5,20,0,0
25,45,0,0
17,62,0,0
24,86,0,0
0,86,0,0
32,118,0,0
15,133,0,0
0,133,0,0
38,171,0,0
67,238,0,0
36,274,0,0
118,392,0,0
119,511,0,0
51,562,0,0
205,767,1,1
133,900,2,1
112,1012,3,1
92,1104,3,0
99,1203,4,1
26,1229,8,4
224,1453,8,0
110,1563,10,2
157,1720,16,6
165,1885,21,5
0,1885,21,0
294,2179,29,8
206,2385,34,5
138,2523,38,4
272,2795,41,3
137,2932,41,0
355,3287,44,3
364,3651,47,3
382,4033,52,5
429,4462,59,7
1,1,0,0
2,3,0,0
1,4,0,0
2,6,0,0
13,19,0,0
2,21,0,0
5,26,0,0
1,27,0,0
4,31,0,0
5,36,0,0
0,36,0,0
11,47,0,0
9,56,0,0
11,67,0,0
12,79,0,0
7,86,0,0
13,99,0,0
6,105,0,0
14,119,0,0
11,130,0,0
12,142,0,0
20,162,0,0
13,175,0,0
15,190,1,1
5,195,1,0
12,207,1,0
12,219,2,1
3,222,2,0
4,226,2,0
11,237,2,0
7,244,2,0
6,250,2,0
15,265,2,0
13,278,2,0
2,280,2,0
1,1,0,0
4,5,0,0
13,18,0,0
6,24,0,0
17,41,0,0
5,46,0,0
9,55,0,0
2,57,0,0
15,72,0,0
22,94,0,0
32,126,0,0
9,135,1,1
14,149,1,0
39,188,1,0
34,222,1,0
27,249,1,0
54,303,2,1
81,384,3,1
73,457,6,3
202,659,10,4
82,741,13,3
0,741,13,0
159,900,23,10
160,1060,23,0
111,1171,31,8
305,1476,39,8
148,1624,44,5
284,1908,51,7
292,2200,58,7
247,2447,61,3
219,2666,65,4
201,2867,66,1
238,3105,71,5
275,3380,74,3
250,3630,80,6
2,2,0,0
1,3,0,0
1,4,0,0
0,4,0,0
2,6,0,0
0,6,0,0
1,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
1,8,0,0
2,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
1,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
2,4,0,0
2,6,0,0
0,6,0,0
0,6,0,0
1,7,0,0
0,7,0,0
1,8,0,0
2,10,0,0
0,10,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
